REGIONTYPE,REGION,YEAR,WEEK,PERCENTWEIGHTEDILI,PERCENTUNWEIGHTEDILI,AGE04,AGE2549,AGE2564,AGE524,AGE5064,AGE65,ILITOTAL,NUMOFPROVIDERS,TOTALPATIENTS
States,Connecticut,2014,12,X,2.84506,X,X,X,X,X,X,74,15,2601
States,Delaware,2014,12,X,1.29005,X,X,X,X,X,X,31,11,2403
States,District of Columbia,2014,12,X,9.03674,X,X,X,X,X,X,91,2,1007
States,Florida,2014,12,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2014,12,X,0.667277,X,X,X,X,X,X,153,34,22929
States,Hawaii,2014,12,X,2.62123,X,X,X,X,X,X,40,15,1526
States,Idaho,2014,12,X,0.902302,X,X,X,X,X,X,29,10,3214
States,Illinois,2014,12,X,1.75208,X,X,X,X,X,X,975,104,55648
States,Indiana,2014,12,X,1.3592,X,X,X,X,X,X,117,37,8608
States,Iowa,2014,12,X,0.268399,X,X,X,X,X,X,76,20,28316
States,Kansas,2014,12,X,1.21435,X,X,X,X,X,X,66,30,5435
States,Kentucky,2014,12,X,0.141301,X,X,X,X,X,X,31,15,21939
States,Louisiana,2014,12,X,2.41191,X,X,X,X,X,X,792,56,32837
States,Maine,2014,12,X,1.02136,X,X,X,X,X,X,55,32,5385
States,Maryland,2014,12,X,1.07995,X,X,X,X,X,X,114,26,10556
States,Massachusetts,2014,12,X,1.50866,X,X,X,X,X,X,412,47,27309
States,Michigan,2014,12,X,2.02663,X,X,X,X,X,X,312,50,15395
States,Minnesota,2014,12,X,2.06639,X,X,X,X,X,X,94,16,4549
States,Mississippi,2014,12,X,2.28571,X,X,X,X,X,X,392,43,17150
States,Missouri,2014,12,X,1.32347,X,X,X,X,X,X,93,21,7027
States,Montana,2014,12,X,0.103663,X,X,X,X,X,X,3,9,2894
States,Nebraska,2014,12,X,0.747664,X,X,X,X,X,X,20,15,2675
States,Nevada,2014,12,X,0.947539,X,X,X,X,X,X,164,40,17308
States,New Hampshire,2014,12,X,0.254866,X,X,X,X,X,X,11,25,4316
States,New Jersey,2014,12,X,2.77386,X,X,X,X,X,X,295,25,10635
States,New Mexico,2014,12,X,2.06013,X,X,X,X,X,X,222,27,10776
States,New York,2014,12,X,2.19795,X,X,X,X,X,X,338,151,15378
States,North Carolina,2014,12,X,1.07253,X,X,X,X,X,X,164,49,15291
States,North Dakota,2014,12,X,0.501433,X,X,X,X,X,X,7,10,1396
States,Ohio,2014,12,X,0.715975,X,X,X,X,X,X,109,49,15224
States,Oklahoma,2014,12,X,2.96679,X,X,X,X,X,X,109,19,3674
States,Oregon,2014,12,X,0.720243,X,X,X,X,X,X,19,11,2638
States,Pennsylvania,2014,12,X,1.54725,X,X,X,X,X,X,195,47,12603
States,Rhode Island,2014,12,X,0.834971,X,X,X,X,X,X,51,20,6108
States,South Carolina,2014,12,X,0.290847,X,X,X,X,X,X,17,14,5845
States,South Dakota,2014,12,X,0.899719,X,X,X,X,X,X,48,24,5335
States,Tennessee,2014,12,X,1.14592,X,X,X,X,X,X,109,50,9512
States,Texas,2014,12,X,3.39706,X,X,X,X,X,X,1386,112,40800
States,Utah,2014,12,X,2.18588,X,X,X,X,X,X,409,44,18711
States,Vermont,2014,12,X,2.89179,X,X,X,X,X,X,62,9,2144
States,Virginia,2014,12,X,1.92425,X,X,X,X,X,X,1424,110,74003
States,Washington,2014,12,X,0.856007,X,X,X,X,X,X,28,12,3271
States,West Virginia,2014,12,X,0.799777,X,X,X,X,X,X,115,38,14379
States,Wisconsin,2014,12,X,2.2929,X,X,X,X,X,X,124,31,5408
States,Wyoming,2014,12,X,0.319693,X,X,X,X,X,X,15,19,4692
States,Puerto Rico,2014,12,X,3.77358,X,X,X,X,X,X,28,1,742
States,Virgin Islands,2014,12,X,0.594059,X,X,X,X,X,X,3,1,505
States,New York City,2014,12,X,3.5795,X,X,X,X,X,X,3627,70,101327
States,Alabama,2014,13,X,1.40019,X,X,X,X,X,X,105,24,7499
States,Alaska,2014,13,X,0.92233,X,X,X,X,X,X,19,8,2060
States,Arizona,2014,13,X,1.23601,X,X,X,X,X,X,317,55,25647
States,Arkansas,2014,13,X,0.817661,X,X,X,X,X,X,20,10,2446
States,California,2014,13,X,1.99261,X,X,X,X,X,X,685,118,34377
States,Colorado,2014,13,X,0.635988,X,X,X,X,X,X,140,11,22013
States,Connecticut,2014,13,X,2.772,X,X,X,X,X,X,80,14,2886
States,Delaware,2014,13,X,1.51104,X,X,X,X,X,X,39,11,2581
States,District of Columbia,2014,13,X,11.3695,X,X,X,X,X,X,132,2,1161
States,Florida,2014,13,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2014,13,X,0.637701,X,X,X,X,X,X,182,36,28540
States,Hawaii,2014,13,X,3.03721,X,X,X,X,X,X,40,15,1317
States,Idaho,2014,13,X,0.45106,X,X,X,X,X,X,10,9,2217
States,Illinois,2014,13,X,2.03628,X,X,X,X,X,X,1126,103,55297
States,Indiana,2014,13,X,0.919183,X,X,X,X,X,X,77,37,8377
States,Iowa,2014,13,X,0.172989,X,X,X,X,X,X,57,20,32950
States,Kansas,2014,13,X,0.657425,X,X,X,X,X,X,46,30,6997
States,Kentucky,2014,13,X,0.188472,X,X,X,X,X,X,43,15,22815
States,Louisiana,2014,13,X,2.22451,X,X,X,X,X,X,627,53,28186
States,Maine,2014,13,X,1.15268,X,X,X,X,X,X,61,31,5292
States,Maryland,2014,13,X,1.01566,X,X,X,X,X,X,107,23,10535
States,Massachusetts,2014,13,X,1.37952,X,X,X,X,X,X,399,48,28923
States,Michigan,2014,13,X,1.71558,X,X,X,X,X,X,266,49,15505
States,Minnesota,2014,13,X,1.7914,X,X,X,X,X,X,90,17,5024
States,Mississippi,2014,13,X,2.10551,X,X,X,X,X,X,356,42,16908
States,Missouri,2014,13,X,1.37779,X,X,X,X,X,X,81,21,5879
States,Montana,2014,13,X,0.0347343,X,X,X,X,X,X,1,9,2879
States,Nebraska,2014,13,X,0.44428,X,X,X,X,X,X,12,15,2701
States,Nevada,2014,13,X,0.854943,X,X,X,X,X,X,151,39,17662
States,New Hampshire,2014,13,X,0.12475,X,X,X,X,X,X,5,21,4008
States,New Jersey,2014,13,X,3.27521,X,X,X,X,X,X,340,25,10381
States,New Mexico,2014,13,X,2.06814,X,X,X,X,X,X,224,25,10831
States,New York,2014,13,X,2.73789,X,X,X,X,X,X,471,151,17203
States,North Carolina,2014,13,X,0.901358,X,X,X,X,X,X,142,47,15754
States,North Dakota,2014,13,X,0.652377,X,X,X,X,X,X,14,10,2146
States,Ohio,2014,13,X,0.718586,X,X,X,X,X,X,111,50,15447
States,Oklahoma,2014,13,X,2.25514,X,X,X,X,X,X,102,22,4523
States,Oregon,2014,13,X,0.594732,X,X,X,X,X,X,14,15,2354
States,Pennsylvania,2014,13,X,1.75439,X,X,X,X,X,X,192,42,10944
States,Rhode Island,2014,13,X,0.70227,X,X,X,X,X,X,43,20,6123
States,South Carolina,2014,13,X,0.326052,X,X,X,X,X,X,20,14,6134
States,South Dakota,2014,13,X,0.990268,X,X,X,X,X,X,58,24,5857
States,Tennessee,2014,13,X,1.22101,X,X,X,X,X,X,119,51,9746
States,Texas,2014,13,X,3.34885,X,X,X,X,X,X,1338,111,39954
States,Utah,2014,13,X,1.88802,X,X,X,X,X,X,349,43,18485
States,Vermont,2014,13,X,2.69331,X,X,X,X,X,X,62,9,2302
States,Virginia,2014,13,X,1.95655,X,X,X,X,X,X,1324,106,67670
States,Washington,2014,13,X,0.735294,X,X,X,X,X,X,28,11,3808
States,West Virginia,2014,13,X,0.530326,X,X,X,X,X,X,71,34,13388
States,Wisconsin,2014,13,X,1.90797,X,X,X,X,X,X,119,28,6237
States,Wyoming,2014,13,X,0.1886,X,X,X,X,X,X,9,19,4772
States,Puerto Rico,2014,13,X,4.68966,X,X,X,X,X,X,34,1,725
States,Virgin Islands,2014,13,X,0.471698,X,X,X,X,X,X,2,1,424
States,New York City,2014,13,X,3.74441,X,X,X,X,X,X,3962,66,105811
States,Alabama,2014,14,X,0.983607,X,X,X,X,X,X,81,21,8235
States,Alaska,2014,14,X,0.868373,X,X,X,X,X,X,19,9,2188
States,Arizona,2014,14,X,1.31352,X,X,X,X,X,X,259,53,19718
States,Arkansas,2014,14,X,0.786164,X,X,X,X,X,X,25,10,3180
States,California,2014,14,X,2.01378,X,X,X,X,X,X,672,116,33370
States,Colorado,2014,14,X,0.644122,X,X,X,X,X,X,144,11,22356
States,Connecticut,2014,14,X,2.76172,X,X,X,X,X,X,86,15,3114
States,Delaware,2014,14,X,1.72552,X,X,X,X,X,X,43,11,2492
States,District of Columbia,2014,14,X,9.7337,X,X,X,X,X,X,106,2,1089
States,Florida,2014,14,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2014,14,X,0.583182,X,X,X,X,X,X,167,35,28636
States,Hawaii,2014,14,X,3.0303,X,X,X,X,X,X,37,14,1221
States,Idaho,2014,14,X,1.77419,X,X,X,X,X,X,44,8,2480
States,Illinois,2014,14,X,1.96344,X,X,X,X,X,X,1158,107,58978
States,Indiana,2014,14,X,0.886968,X,X,X,X,X,X,78,36,8794
States,Iowa,2014,14,X,0.175399,X,X,X,X,X,X,54,15,30787
States,Kansas,2014,14,X,0.862866,X,X,X,X,X,X,56,29,6490
States,Kentucky,2014,14,X,0.246085,X,X,X,X,X,X,44,16,17880
States,Louisiana,2014,14,X,2.27164,X,X,X,X,X,X,711,54,31299
States,Maine,2014,14,X,1.23343,X,X,X,X,X,X,67,32,5432
States,Maryland,2014,14,X,1.44424,X,X,X,X,X,X,133,17,9209
States,Massachusetts,2014,14,X,1.68397,X,X,X,X,X,X,493,50,29276
States,Michigan,2014,14,X,1.65936,X,X,X,X,X,X,246,48,14825
States,Minnesota,2014,14,X,2.11676,X,X,X,X,X,X,95,16,4488
States,Mississippi,2014,14,X,2.33345,X,X,X,X,X,X,393,43,16842
States,Missouri,2014,14,X,1.56726,X,X,X,X,X,X,103,20,6572
States,Montana,2014,14,X,0.290135,X,X,X,X,X,X,6,9,2068
States,Nebraska,2014,14,X,0.652842,X,X,X,X,X,X,17,15,2604
States,Nevada,2014,14,X,0.737705,X,X,X,X,X,X,126,39,17080
States,New Hampshire,2014,14,X,0.294184,X,X,X,X,X,X,13,25,4419
States,New Jersey,2014,14,X,2.90237,X,X,X,X,X,X,319,25,10991
States,New Mexico,2014,14,X,1.90878,X,X,X,X,X,X,208,27,10897
States,New York,2014,14,X,3.06605,X,X,X,X,X,X,460,148,15003
States,North Carolina,2014,14,X,0.875,X,X,X,X,X,X,133,49,15200
States,North Dakota,2014,14,X,0.410397,X,X,X,X,X,X,6,9,1462
States,Ohio,2014,14,X,0.71711,X,X,X,X,X,X,107,48,14921
States,Oklahoma,2014,14,X,2.32617,X,X,X,X,X,X,92,20,3955
States,Oregon,2014,14,X,0.497843,X,X,X,X,X,X,15,13,3013
States,Pennsylvania,2014,14,X,1.90891,X,X,X,X,X,X,254,41,13306
States,Rhode Island,2014,14,X,1.19367,X,X,X,X,X,X,80,20,6702
States,South Carolina,2014,14,X,0.306947,X,X,X,X,X,X,19,14,6190
States,South Dakota,2014,14,X,0.845706,X,X,X,X,X,X,45,23,5321
States,Tennessee,2014,14,X,0.406298,X,X,X,X,X,X,40,53,9845
States,Texas,2014,14,X,3.21687,X,X,X,X,X,X,1277,108,39697
States,Utah,2014,14,X,2.0068,X,X,X,X,X,X,366,45,18238
States,Vermont,2014,14,X,3.49026,X,X,X,X,X,X,86,9,2464
States,Virginia,2014,14,X,1.89131,X,X,X,X,X,X,1342,107,70956
States,Washington,2014,14,X,0.648571,X,X,X,X,X,X,27,11,4163
States,West Virginia,2014,14,X,0.66636,X,X,X,X,X,X,87,37,13056
States,Wisconsin,2014,14,X,1.50108,X,X,X,X,X,X,97,26,6462
States,Wyoming,2014,14,X,0.191617,X,X,X,X,X,X,8,17,4175
States,Puerto Rico,2014,14,X,4.09091,X,X,X,X,X,X,27,1,660
States,Virgin Islands,2014,14,X,1.23153,X,X,X,X,X,X,5,1,406
States,New York City,2014,14,X,3.63529,X,X,X,X,X,X,3812,64,104861
States,Alabama,2014,15,X,0.993455,X,X,X,X,X,X,85,22,8556
States,Alaska,2014,15,X,0.656234,X,X,X,X,X,X,13,8,1981
States,Arizona,2014,15,X,1.46178,X,X,X,X,X,X,293,52,20044
States,Arkansas,2014,15,X,0.945626,X,X,X,X,X,X,24,9,2538
States,California,2014,15,X,1.84637,X,X,X,X,X,X,655,112,35475
States,Colorado,2014,15,X,0.668198,X,X,X,X,X,X,160,11,23945
States,Connecticut,2014,15,X,2.77388,X,X,X,X,X,X,158,27,5696
States,Delaware,2014,15,X,1.48209,X,X,X,X,X,X,36,11,2429
States,District of Columbia,2014,15,X,7.63274,X,X,X,X,X,X,69,2,904
States,Florida,2014,15,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2014,15,X,0.357918,X,X,X,X,X,X,99,32,27660
States,Hawaii,2014,15,X,2.15783,X,X,X,X,X,X,35,14,1622
States,Idaho,2014,15,X,1.30328,X,X,X,X,X,X,37,9,2839
States,Illinois,2014,15,X,1.95187,X,X,X,X,X,X,1181,104,60506
States,Indiana,2014,15,X,0.567721,X,X,X,X,X,X,49,36,8631
States,Iowa,2014,15,X,0.225102,X,X,X,X,X,X,70,16,31097
States,Kansas,2014,15,X,0.557103,X,X,X,X,X,X,38,28,6821
States,Kentucky,2014,15,X,0.140948,X,X,X,X,X,X,29,16,20575
States,Louisiana,2014,15,X,2.21134,X,X,X,X,X,X,727,56,32876
States,Maine,2014,15,X,1.23162,X,X,X,X,X,X,67,31,5440
States,Maryland,2014,15,X,1.32054,X,X,X,X,X,X,139,19,10526
States,Massachusetts,2014,15,X,1.89628,X,X,X,X,X,X,547,46,28846
States,Michigan,2014,15,X,1.3891,X,X,X,X,X,X,187,43,13462
States,Minnesota,2014,15,X,1.33506,X,X,X,X,X,X,62,15,4644
States,Mississippi,2014,15,X,2.0764,X,X,X,X,X,X,343,43,16519
States,Missouri,2014,15,X,0.902869,X,X,X,X,X,X,62,20,6867
States,Montana,2014,15,X,0.0336927,X,X,X,X,X,X,1,9,2968
States,Nebraska,2014,15,X,0.678989,X,X,X,X,X,X,18,15,2651
States,Nevada,2014,15,X,0.817784,X,X,X,X,X,X,142,38,17364
States,New Hampshire,2014,15,X,0.416157,X,X,X,X,X,X,17,24,4085
States,New Jersey,2014,15,X,3.34845,X,X,X,X,X,X,288,24,8601
States,New Mexico,2014,15,X,2.11104,X,X,X,X,X,X,227,27,10753
States,New York,2014,15,X,3.09776,X,X,X,X,X,X,501,143,16173
States,North Carolina,2014,15,X,0.951747,X,X,X,X,X,X,143,47,15025
States,North Dakota,2014,15,X,0.551978,X,X,X,X,X,X,6,6,1087
States,Ohio,2014,15,X,0.750173,X,X,X,X,X,X,119,51,15863
States,Oklahoma,2014,15,X,2.30092,X,X,X,X,X,X,102,22,4433
States,Oregon,2014,15,X,0.503555,X,X,X,X,X,X,17,14,3376
States,Pennsylvania,2014,15,X,1.53094,X,X,X,X,X,X,216,41,14109
States,Rhode Island,2014,15,X,1.67913,X,X,X,X,X,X,110,20,6551
States,South Carolina,2014,15,X,0.332005,X,X,X,X,X,X,20,14,6024
States,South Dakota,2014,15,X,0.925401,X,X,X,X,X,X,49,23,5295
States,Tennessee,2014,15,X,0.411799,X,X,X,X,X,X,43,50,10442
States,Texas,2014,15,X,3.35918,X,X,X,X,X,X,1343,106,39980
States,Utah,2014,15,X,1.86781,X,X,X,X,X,X,323,42,17293
States,Vermont,2014,15,X,3.26409,X,X,X,X,X,X,77,9,2359
States,Virginia,2014,15,X,1.87299,X,X,X,X,X,X,1331,105,71063
States,Washington,2014,15,X,0.548902,X,X,X,X,X,X,22,11,4008
States,West Virginia,2014,15,X,0.679701,X,X,X,X,X,X,89,36,13094
States,Wisconsin,2014,15,X,1.94161,X,X,X,X,X,X,133,28,6850
States,Wyoming,2014,15,X,0.15625,X,X,X,X,X,X,6,17,3840
States,Puerto Rico,2014,15,X,3.45369,X,X,X,X,X,X,22,1,637
States,Virgin Islands,2014,15,X,1.52672,X,X,X,X,X,X,6,1,393
States,New York City,2014,15,X,3.27608,X,X,X,X,X,X,3418,65,104332
States,Alabama,2014,16,X,1.3658,X,X,X,X,X,X,115,22,8420
States,Alaska,2014,16,X,0.848256,X,X,X,X,X,X,18,8,2122
States,Arizona,2014,16,X,1.5802,X,X,X,X,X,X,325,52,20567
States,Arkansas,2014,16,X,0.672202,X,X,X,X,X,X,17,8,2529
States,California,2014,16,X,1.87291,X,X,X,X,X,X,611,106,32623
States,Colorado,2014,16,X,0.630307,X,X,X,X,X,X,144,11,22846
States,Connecticut,2014,16,X,2.71526,X,X,X,X,X,X,152,25,5598
States,Delaware,2014,16,X,0.274977,X,X,X,X,X,X,6,10,2182
States,District of Columbia,2014,16,X,6.62162,X,X,X,X,X,X,98,2,1480
States,Florida,2014,16,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2014,16,X,0.361294,X,X,X,X,X,X,106,33,29339
States,Hawaii,2014,16,X,3.24977,X,X,X,X,X,X,35,14,1077
States,Idaho,2014,16,X,1.91781,X,X,X,X,X,X,42,8,2190
States,Illinois,2014,16,X,1.78886,X,X,X,X,X,X,1006,99,56237
States,Indiana,2014,16,X,0.565355,X,X,X,X,X,X,50,36,8844
States,Iowa,2014,16,X,0.195775,X,X,X,X,X,X,62,15,31669
States,Kansas,2014,16,X,0.59438,X,X,X,X,X,X,33,27,5552
States,Kentucky,2014,16,X,0.140517,X,X,X,X,X,X,29,15,20638
States,Louisiana,2014,16,X,2.17405,X,X,X,X,X,X,699,53,32152
States,Maine,2014,16,X,0.94897,X,X,X,X,X,X,53,31,5585
States,Maryland,2014,16,X,1.02282,X,X,X,X,X,X,91,19,8897
States,Massachusetts,2014,16,X,1.54012,X,X,X,X,X,X,415,44,26946
States,Michigan,2014,16,X,1.15602,X,X,X,X,X,X,145,38,12543
States,Minnesota,2014,16,X,1.2565,X,X,X,X,X,X,58,17,4616
States,Mississippi,2014,16,X,2.13312,X,X,X,X,X,X,349,41,16361
States,Missouri,2014,16,X,0.8907,X,X,X,X,X,X,59,20,6624
States,Montana,2014,16,X,0.0344828,X,X,X,X,X,X,1,9,2900
States,Nebraska,2014,16,X,0.510204,X,X,X,X,X,X,13,15,2548
States,Nevada,2014,16,X,0.917431,X,X,X,X,X,X,152,38,16568
States,New Hampshire,2014,16,X,0.381679,X,X,X,X,X,X,15,20,3930
States,New Jersey,2014,16,X,2.87107,X,X,X,X,X,X,212,24,7384
States,New Mexico,2014,16,X,1.77128,X,X,X,X,X,X,195,28,11009
States,New York,2014,16,X,2.37233,X,X,X,X,X,X,321,148,13531
States,North Carolina,2014,16,X,1.30465,X,X,X,X,X,X,188,46,14410
States,North Dakota,2014,16,X,0.165017,X,X,X,X,X,X,2,8,1212
States,Ohio,2014,16,X,0.580983,X,X,X,X,X,X,82,47,14114
States,Oklahoma,2014,16,X,1.83402,X,X,X,X,X,X,80,21,4362
States,Oregon,2014,16,X,0.421941,X,X,X,X,X,X,12,12,2844
States,Pennsylvania,2014,16,X,1.22532,X,X,X,X,X,X,157,42,12813
States,Rhode Island,2014,16,X,1.43563,X,X,X,X,X,X,93,20,6478
States,South Carolina,2014,16,X,0.189068,X,X,X,X,X,X,11,14,5818
States,South Dakota,2014,16,X,0.799128,X,X,X,X,X,X,44,23,5506
States,Tennessee,2014,16,X,0.189499,X,X,X,X,X,X,17,52,8971
States,Texas,2014,16,X,3.0909,X,X,X,X,X,X,1204,107,38953
States,Utah,2014,16,X,1.63904,X,X,X,X,X,X,263,42,16046
States,Vermont,2014,16,X,3.20042,X,X,X,X,X,X,61,8,1906
States,Virginia,2014,16,X,1.47833,X,X,X,X,X,X,1039,105,70282
States,Washington,2014,16,X,0.682996,X,X,X,X,X,X,29,11,4246
States,West Virginia,2014,16,X,0.45928,X,X,X,X,X,X,56,34,12193
States,Wisconsin,2014,16,X,2.13027,X,X,X,X,X,X,139,27,6525
States,Wyoming,2014,16,X,0.197824,X,X,X,X,X,X,8,18,4044
States,Puerto Rico,2014,16,X,3.26409,X,X,X,X,X,X,22,1,674
States,Virgin Islands,2014,16,X,1.17925,X,X,X,X,X,X,5,1,424
States,New York City,2014,16,X,2.52071,X,X,X,X,X,X,2404,61,95370
States,Alabama,2014,17,X,1.56836,X,X,X,X,X,X,138,22,8799
States,Alaska,2014,17,X,0.735294,X,X,X,X,X,X,17,8,2312
States,Arizona,2014,17,X,1.42767,X,X,X,X,X,X,273,50,19122
States,Arkansas,2014,17,X,1.13972,X,X,X,X,X,X,27,6,2369
States,California,2014,17,X,1.83302,X,X,X,X,X,X,602,98,32842
States,Colorado,2014,17,X,0.55975,X,X,X,X,X,X,129,11,23046
States,Connecticut,2014,17,X,2.47599,X,X,X,X,X,X,116,22,4685
States,Delaware,2014,17,X,0.097229,X,X,X,X,X,X,2,10,2057
States,District of Columbia,2014,17,X,6.63073,X,X,X,X,X,X,123,2,1855
States,Florida,2014,17,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2014,17,X,0.481352,X,X,X,X,X,X,143,31,29708
States,Hawaii,2014,17,X,2.49844,X,X,X,X,X,X,40,15,1601
States,Idaho,2014,17,X,2.00454,X,X,X,X,X,X,53,7,2644
States,Illinois,2014,17,X,1.86204,X,X,X,X,X,X,1093,102,58699
States,Indiana,2014,17,X,0.616675,X,X,X,X,X,X,50,35,8108
States,Iowa,2014,17,X,0.215588,X,X,X,X,X,X,66,15,30614
States,Kansas,2014,17,X,0.630601,X,X,X,X,X,X,38,25,6026
States,Kentucky,2014,17,X,0.159146,X,X,X,X,X,X,34,16,21364
States,Louisiana,2014,17,X,1.95779,X,X,X,X,X,X,603,54,30800
States,Maine,2014,17,X,1.08509,X,X,X,X,X,X,57,32,5253
States,Maryland,2014,17,X,1.01355,X,X,X,X,X,X,101,19,9965
States,Massachusetts,2014,17,X,1.39503,X,X,X,X,X,X,325,46,23297
States,Michigan,2014,17,X,0.955642,X,X,X,X,X,X,120,38,12557
States,Minnesota,2014,17,X,1.56118,X,X,X,X,X,X,74,17,4740
States,Mississippi,2014,17,X,2.1301,X,X,X,X,X,X,278,39,13051
States,Missouri,2014,17,X,0.990099,X,X,X,X,X,X,62,20,6262
States,Montana,2014,17,X,0.0700035,X,X,X,X,X,X,2,9,2857
States,Nebraska,2014,17,X,0.405515,X,X,X,X,X,X,10,15,2466
States,Nevada,2014,17,X,0.543696,X,X,X,X,X,X,95,38,17473
States,New Hampshire,2014,17,X,0.268673,X,X,X,X,X,X,10,22,3722
States,New Jersey,2014,17,X,2.188,X,X,X,X,X,X,233,25,10649
States,New Mexico,2014,17,X,1.87699,X,X,X,X,X,X,224,28,11934
States,New York,2014,17,X,1.50943,X,X,X,X,X,X,232,149,15370
States,North Carolina,2014,17,X,0.763823,X,X,X,X,X,X,113,45,14794
States,North Dakota,2014,17,X,0.267523,X,X,X,X,X,X,5,8,1869
States,Ohio,2014,17,X,0.592349,X,X,X,X,X,X,83,45,14012
States,Oklahoma,2014,17,X,1.90706,X,X,X,X,X,X,71,20,3723
States,Oregon,2014,17,X,0.409989,X,X,X,X,X,X,11,11,2683
States,Pennsylvania,2014,17,X,1.14736,X,X,X,X,X,X,134,38,11679
States,Rhode Island,2014,17,X,1.27812,X,X,X,X,X,X,75,20,5868
States,South Carolina,2014,17,X,0.131666,X,X,X,X,X,X,8,14,6076
States,South Dakota,2014,17,X,1.02382,X,X,X,X,X,X,52,22,5079
States,Tennessee,2014,17,X,0.202061,X,X,X,X,X,X,20,51,9898
States,Texas,2014,17,X,2.84024,X,X,X,X,X,X,1128,106,39715
States,Utah,2014,17,X,2.60776,X,X,X,X,X,X,314,33,12041
States,Vermont,2014,17,X,2.16573,X,X,X,X,X,X,46,9,2124
States,Virginia,2014,17,X,1.37131,X,X,X,X,X,X,962,104,70152
States,Washington,2014,17,X,0.681872,X,X,X,X,X,X,29,11,4253
States,West Virginia,2014,17,X,0.49596,X,X,X,X,X,X,62,34,12501
States,Wisconsin,2014,17,X,1.82174,X,X,X,X,X,X,121,26,6642
States,Wyoming,2014,17,X,0.277521,X,X,X,X,X,X,12,17,4324
States,Puerto Rico,2014,17,X,5.37482,X,X,X,X,X,X,38,1,707
States,Virgin Islands,2014,17,X,1.01523,X,X,X,X,X,X,4,1,394
States,New York City,2014,17,X,1.9973,X,X,X,X,X,X,1923,65,96280
States,Alabama,2014,18,X,1.35659,X,X,X,X,X,X,105,20,7740
States,Alaska,2014,18,X,0.562527,X,X,X,X,X,X,13,7,2311
States,Arizona,2014,18,X,1.63348,X,X,X,X,X,X,292,50,17876
States,Arkansas,2014,18,X,1.08032,X,X,X,X,X,X,23,6,2129
States,California,2014,18,X,1.69241,X,X,X,X,X,X,562,95,33207
States,Colorado,2014,18,X,0.678092,X,X,X,X,X,X,146,8,21531
States,Connecticut,2014,18,X,2.32244,X,X,X,X,X,X,86,16,3703
States,Delaware,2014,18,X,0.0514403,X,X,X,X,X,X,1,9,1944
States,District of Columbia,2014,18,X,4.7014,X,X,X,X,X,X,37,1,787
States,Florida,2014,18,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2014,18,X,0.36579,X,X,X,X,X,X,105,32,28705
States,Hawaii,2014,18,X,1.78462,X,X,X,X,X,X,29,15,1625
States,Idaho,2014,18,X,1.40036,X,X,X,X,X,X,39,9,2785
States,Illinois,2014,18,X,1.7144,X,X,X,X,X,X,956,97,55763
States,Indiana,2014,18,X,0.745033,X,X,X,X,X,X,63,35,8456
States,Iowa,2014,18,X,0.174056,X,X,X,X,X,X,55,13,31599
States,Kansas,2014,18,X,0.561129,X,X,X,X,X,X,33,26,5881
States,Kentucky,2014,18,X,0.122162,X,X,X,X,X,X,24,17,19646
States,Louisiana,2014,18,X,1.66369,X,X,X,X,X,X,522,51,31376
States,Maine,2014,18,X,0.882191,X,X,X,X,X,X,48,32,5441
States,Maryland,2014,18,X,0.82729,X,X,X,X,X,X,81,19,9791
States,Massachusetts,2014,18,X,1.01512,X,X,X,X,X,X,288,45,28371
States,Michigan,2014,18,X,1.08984,X,X,X,X,X,X,152,39,13947
States,Minnesota,2014,18,X,1.73495,X,X,X,X,X,X,83,16,4784
States,Mississippi,2014,18,X,1.8175,X,X,X,X,X,X,290,41,15956
States,Missouri,2014,18,X,0.779697,X,X,X,X,X,X,51,19,6541
States,Montana,2014,18,X,0.0344116,X,X,X,X,X,X,1,9,2906
States,Nebraska,2014,18,X,0.235849,X,X,X,X,X,X,5,14,2120
States,Nevada,2014,18,X,0.786346,X,X,X,X,X,X,129,35,16405
States,New Hampshire,2014,18,X,0.124766,X,X,X,X,X,X,4,20,3206
States,New Jersey,2014,18,X,2.03609,X,X,X,X,X,X,220,25,10805
States,New Mexico,2014,18,X,1.83107,X,X,X,X,X,X,186,25,10158
States,New York,2014,18,X,1.59652,X,X,X,X,X,X,253,147,15847
States,North Carolina,2014,18,X,0.982247,X,X,X,X,X,X,135,42,13744
States,North Dakota,2014,18,X,0.0560224,X,X,X,X,X,X,1,9,1785
States,Ohio,2014,18,X,0.571842,X,X,X,X,X,X,79,47,13815
States,Oklahoma,2014,18,X,1.71875,X,X,X,X,X,X,77,22,4480
States,Oregon,2014,18,X,0.34626,X,X,X,X,X,X,10,9,2888
States,Pennsylvania,2014,18,X,0.950616,X,X,X,X,X,X,118,39,12413
States,Rhode Island,2014,18,X,0.821485,X,X,X,X,X,X,52,20,6330
States,South Carolina,2014,18,X,0.216177,X,X,X,X,X,X,12,13,5551
States,South Dakota,2014,18,X,0.9328,X,X,X,X,X,X,49,23,5253
